id,latitude,longitude,name,address,phone,open24h,hasbreakfast,hasdrivethru,delivery,weekdayopen,weekdayclose,weekendopen,weekendclose,linkname,diff/dLat,diff/dLng,diff/d
4227,5.320946,100.284357,Giant Bayan Baru,"Lot G05, Ground Floor, Giant Hypermarket Bayan Baru, 11900 Pulau Pinang",0193310290,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,giant_bayan_baru,,,
4228,3.009764,101.433202,"Giant Bukit Tinggi, Klang","Lot No A1 Giant Klang Lot 83191-83192, Persiaran Batu Nilam, Bandar Bukit Tinggi, Pandamaran, 42000 Klang, Selangor",0193363605,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,giant_bukit_tinggi_klang,,,
4229,1.528028,103.815681,Giant JB (Plentong),"Lot K7, Ground Floor, Giant Hypermarket Plentong, No. 3, Jalan Masai Lama, Mukim Plentong, 81750 Masai, Johor",0193316851,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,giant_jb_(plentong),,,
4230,3.102932,101.597838,Giant Kelana Jaya,"Shop Unit 16, 17 & 18 First Floor Giant Hyper Kelana Jaya, No 33 Jalan SS6/12, SS 6, Kelana Jaya, 47301 Petaling Jaya, Selangor",0193377914,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,giant_kelana_jaya,,,
4231,3.050255,101.646382,"Giant Kinrara, Puchong","Lot No. G16, G17, G26 & G27 Giant Hypermarket Bandar Kinrara, 47100 Puchong, Selangor",0193380857,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,giant_kinrara_puchong,,,
4232,5.990062,116.125182,Giant Kolombong,"Lot F16 & F17, Giant Hypermarket Kolombong, No. CL 015484974, CL 015484983 & CL 015473211, 5 1/2, Mile Jalan Tuaran, Kolombong, 88450 Kota Kinabalu, Sabah",0198883194,false,false,false,false,10:00 am,10:00 pm,9:30 am,10:00 pm,giant_kolombong,,,
4233,3.156511,101.59665,Giant Kota Damansara,"No F-15 Giant Hypermarket Kota Damansara No 16, Jalan PJU 5/1, 47810 Petaling Jaya, Selangor",0193363056,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,giant_kota_damansara,,,
4234,5.310637,103.127945,Giant Kuala Terengganu,"Lot No: F 5, F 6, F 7, F 8, Mezzanine Floor, Giant Hypermarket, 21100 Kuala Terengganu, Terengganu",0193358996,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,giant_kuala_terengganu,,,
4235,3.792251,103.310264,Giant Kuantan,"Lot No A 10 Giant Kuantan Lot No 5197 Jalan Tanah Putih, Section 124, Kuantan, 25100 Kuantan, Pahang",0193359423,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,giant_kuantan,,,
4236,4.212707,100.668801,Giant Manjung,"Lot A11/A12, Ground floor, Giant Superstore, 32040 Sri Manjung, Perak",0193378682,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,giant_manjung,,,
4237,2.22728,102.253609,Giant Melaka,"Lot G24, G25 & G26 , Giant Hypermarket Melaka, PT No. 5895 to 5951 & 5967, Tmn Bachang Utama, 75350 Mukim Bachang, Melaka",0193366185,false,false,false,false,10:30 am,10:00 pm,10:30 am,10:00 pm,giant_melaka,,,
4238,2.063159,102.55691,Giant Muar,"LOT G26 & G27, GIANT HYPERMARKET MUAR, Jalan Kesang, 84000 Muar, Johor",0193384543,false,false,false,false,10:30 am,10:00 pm,10:30 am,10:00 pm,giant_muar,,,
4239,2.81244,101.79153,Giant Nilai,"No G 22, 23, 24, 25, Giant Grand Union Nilai, 71800 Nilai, Negeri Sembilan",0193316289,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,giant_nilai,,,
4240,1.582488,110.331732,Giant Petra Jaya,"Lot No. G2 & G3, Giant Hypermarket Petra Jaya, Lot No. 5688 & 10166, Section No. 65, District of Kuching Town Land, 93050 Kuching, Sarawak",0198877825,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,giant_petra_jaya,,,
4241,3.026004,101.618067,"Giant Puteri, Puchong","Lot F20, F21, F22 & F23 Mezzanine Floor, Giant Superstore Bdr Puteri, No 7 Jalan Puteri 1/1, 47100 Bandar Puteri Puchong, Selangor",0193381074,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,giant_puteri_puchong,,,
4242,2.702553,101.984758,Giant Senawang,"Lot No A15, A16, A17 & A18, Outer Mall & B1, B2, B3 & B4, Inner Mall, Giant Hypermarket Senawang, Lot 1413, Jalan Senawang, Mukim Ampangan, 70450 Seremban, Negeri Sembilan",0193316284,false,false,false,false,9:00 am,11:00 pm,9:00 am,11:00 pm,giant_senawang,,,
4243,3.071716,101.518016,Giant Shah Alam,"Lot A38, A39, Part of A40 & A41, B1-B4, Giant Hypermarket Stadium Shah Alam, 47500 Shah Alam, Selangor",0193361647,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,giant_shah_alam,,,
4244,5.615776,100.472146,Giant Sungai Petani,"No A23, A26 , Giant Hypermarket Sungai Petani Jalan Bakar Arang, 08000 Sungai Petani, Kedah",0193315074,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,giant_sungai_petani,,,
4245,4.863447,100.707942,Giant Taiping,"Lot A10 & A11, Jalan Perusahaan 3, Kawasan Perusahaan Kamunting 3, Kamunting Raya, 34600 Kamunting, Taiping, Perak",0193378594,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,giant_taiping,,,
4246,5.392001,103.0815792,Gong Badak Drive Thru,"Lot No 9943, Jalan Tengku Ampuan Intan Zaharah, Gong Badak, Mukim Kuala Nerus, 21300 Kuala Terengganu, Terengganu",0193359008,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,gong_badak_drive_thru,,,
4247,4.4745907,101.1662485,Gopeng,"No. 72 Jalan Tasik, 31600 Gopeng, Perak",0193372349,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,gopeng,,,
4248,5.927773,116.07676,Grand Millenium,"Lot 11, Plaza Grand Millenium (Corner Lot-Adjacent to Main Road of Penampang New Bypass), 89500 Kota Kinabalu, Sabah",0198881994,false,false,false,false,10:00 am,11:00 am,10:00 am,11:00 am,grand_millenium,,,
4249,5.405827,100.302865,Greenlane Penang Drive Thru,"Lot 559 Jalan Masjid Negeri, Greenlane, 11500 Pulau Pinang",0193312075,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,greenlane_penang_drive_thru,,,
4250,5.431165,101.12898,"Grik, Perak","No. 17 Jalan Tun Bija Diraja, 33300 Grik, Perak",0193373051,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,grik_perak,,,
4251,4.86283,101.959048,Gua Musang Drive Thru,"PT 12632 Jajahan Gua Musang, 18300 Gua Musang, Kelantan",0193370741,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,gua_musang_drive_thru,,,
4252,4.571891,101.112909,Gunung Rapat Drive Thru,"Lot 36643 Jalan Raja Dr Nazrin Shah, 31350 Ipoh, Perak",0193378919,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,gunung_rapat_drive_thru,,,
4253,5.810073,100.478744,"Gurun 2, Kedah","Gurun No 18/F Jalan Raya Gurun Gurun, 08300 Gurun, Kedah",0193315766,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,gurun_2_kedah,,,
4255,1.488498,103.759808,Holiday Plaza,"LG 68, LG 113-LG 116, LG 140-LG 144, Holiday Plaza, Jalan Dato Sulaiman, 80250 Johor Bahru, Johor",0193316754,false,false,false,false,10:00 am,12:00 am,10:00 am,12:00 am,holiday_plaza,,,
4256,3.8936244,100.936918,Hutan Melintang Perak,"Lot 4806 Taman Desa Bersatu, 36400 Hutan Melintang, Perak",0193372179,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,hutan_melintang_perak,,,
4257,3.066225,101.483347,I-City Shah Alam Section 7,"No A1–11–G, Ground Floor and 1st Floor, Jalan Multimedia 7/AH, City Park, I-City, 40000 Shah Alam, Selangor",0193361629,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,i-city_shah_alam_section_7,,,
4258,3.314326,101.411297,Ijok,"No 27, Jalan Sejati, Taman Sejati, 15000 Ijok, Selangor",0193364431,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,ijok,,,
4259,4.399644,113.990056,Imperial Mall,"Lot 1.11, Imperial Mall, Jalan Merpati, 98000 Miri, Sarawak",0198878640,false,false,false,false,9:30 am,10:00 pm,9:30 am,10:30 am,imperial_mall,,,
4260,3.763385,103.220182,Indera Mahkota Drive Thru,"Lot PT118445, Mukim Kuala Kuantan, 25200 Indera Mahkota, Daerah Kuantan, Pahang",0193386080,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,indera_mahkota_drive_thru,,,
4261,5.387332,100.386179,Inderawasih,"Ground & First Floor No.12, Medan Kikik Satu Taman Inderawasih, 13600 Prai, Penang",0193313592,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,inderawasih,,,
4262,2.969779,101.713016,"IOI City Mall, Putrajaya","LG060 & LG062, Lower Ground Floor, IOI City Mall, 62502 Putrajaya",0193373437,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,ioi_city_mall_putrajaya,,,
4263,1.647894,103.626844,IOI Kulai,"Lot G21, Ground Floor, IOI Mall Bandar Putra Senai, 81000 Kulai, Johor",0193317418,false,false,false,false,10:30 am,10:00 pm,10:30 am,10:00 pm,ioi_kulai,,,
4264,3.04593,101.618257,"IOI Mall, Puchong","G20 & G21, Ground Floor, IOI Mall Puchong Jaya, 47100 Puchong, Selangor",0193381270,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,ioi_mall_puchong,,,
4265,4.611969,101.108218,Ipoh Garden,"No. 79 Jalan Dato' Lau Pak Khuan, Ipoh Garden, 31400 Ipoh, Perak",0193379267,false,true,false,false,7:00 am,2:00 am,7:00 am,2:00 am,ipoh_garden,,,
4266,5.378488,100.39974,Jalan Baru Drive Thru,"Lot No. 671, Mukim 6, Jalan Baru, Seberang Perai Tengah, 13600 Bukit Mertajam, Penang",0193385310,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,jalan_baru_drive_thru,,,
4267,4.2445108,117.8881363,"Jalan Masjid, Tawau","Ground Floor, TB 254A, Jalan Masjid, 91000 Tawau, Sabah",0198887308,false,false,false,false,12:00 am,12:00 am,12:00 am,12:00 am,jalan_masjid_tawau,,,
4268,5.839297,118.119084,"Jalan Pasar, Sandakan Harbour","Lot 21 & 22, Ground & 1st Floor, Sandakan Harbour Square, 90000 Sandakan, Sabah",0198887134,false,false,false,false,8:30 am,11:00 pm,8:30 am,11:00 pm,jalan_pasar_sandakan_harbour,,,
4269,3.145087,101.698622,Jalan Sultan,"No. 117, Jalan Sultan, 50000 Kuala Lumpur",0193362586,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,jalan_sultan,,,
4270,3.1486346,101.6966751,Jalan Tun Perak,"No. 19 & 21, Ground & Mezz. Floor, Jalan Tun Perak, 50050 Kuala Lumpur",0193361254,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,jalan_tun_perak,,,
4271,3.118852,101.648232,Jalan Universiti Drive Thru,"Lot 47 (PT 28), Lorong Universiti A, Section 16, 59200 Petaling Jaya, Kuala Lumpur",0193382750,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,jalan_universiti_drive_thru,,,
4272,2.312102,102.432098,Jasin,"JA 9932, Bandar Baru Jasin 3, Jasin, 77000 Melaka",0193366153,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,jasin,,,
4273,1.463658,103.763981,JB Sentral,"Lot 3 & 7 Main Hall, JB Sentral, 80000 Johor Bahru, Johor",0193353543,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,jb_sentral,,,
4274,1.463538,103.76292,"JBCC Komtar, JB","307C, Level 3, Komtar JBCC, Jalan Wong Ah Fook, 80000 Johor Bahru, Johor",0193355366,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,jbcc_komtar_jb,,,
4275,2.437662,102.684104,Jementah,"No. 39-G & 39-1, Jalan Muar, 85200 Jementah, Johor",0193364427,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,jementah,,,
4276,3.768694,102.546084,Jengka,"No 35 & 37, Lorong Baiduri 1 Nadikota, 26400 Bandar Jengka, Pahang",0193374372,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,jengka,,,
4277,2.874042,101.500826,Jenjarom,"No. 23, Jalan 2/1, Taman Sri Jaromas, 42600 Jenjarom, Selangor",0193382750,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,jenjarom,,,
4278,3.937285,102.360459,Jerantut,"1758, Jalan Dewangsa , Bandar Baru Jerantut, 27000 Jerantut, Pahang",0193359637,false,true,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,jerantut,,,
4279,5.738109,102.495937,Jerteh,"No 463, Lot 369, Jalan Besar, 22000 Jerteh, Terengganu",0193359096,false,true,false,false,8:00 am,12:00 am,8:00 am,12:00 am,jerteh,,,
4280,6.264912,100.419181,Jitra,"Jitra No. 5, Bangunan Joota Brothers, Jalan Sg Korok, 06000 Jitra, Kedah",0193314846,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,jitra,,,
4281,2.976954,101.465825,Johan Setia Drive Thru,"Lot 15049, (PM 1584), Kg Johan Setia, Jalan Klang Banting, Mukim Klang, 41200 Daerah Klang, Selangor",0193364195,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,johan_setia_drive_thru,,,
4282,1.542375,103.802915,Johor Jaya,"No 96, Jln Dedap 4 Taman Johor Jaya, Taman Johor Jaya, 81100 Johor Bahru, Johor",0193316774,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,johor_jaya,,,
4283,5.337707,100.42947,Juru Auto City,"Drive Thru Auto City Juru, Unit 10, Highway Auto, North South Highway, Juru Interchange, Prai, 13600 Penang",0193313916,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,juru_auto_city,,,
4284,3.03351,101.765008,Jusco Cheras Selatan,"Lot No. G47, Ground Floor, Jusco Cheras Selatan, Shopping Mall Cheras, 56100 Kuala Lumpur",0193371567,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,jusco_cheras_selatan,,,
4285,2.994223,101.674827,Jusco Equine Park,"LG10 AEON Taman Equine Shopping Centre, 43300 Seri Kembangan, Selangor",0193382116,false,false,false,true,10:00 am,10:30 pm,10:00 am,10:30 pm,jusco_equine_park,,,
4286,1.4959171,103.8166115,Jusco Permas Jaya,"Lot G25, Ground Floor Jusco Permas Jaya Shopping Centre, No. 1, Jalan Permas Utara, Bandar Baru Permas Jaya, 81750 Masai, Johor",0193350322,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,jusco_permas_jaya,,,
4287,3.213628,101.638953,Jusco Prima Kepong,"Lot No F22, 1st Floor, Jusco Metro Prima Shopping Centre, 52100 Kepong, Kuala Lumpur.",0193377904,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,jusco_prima_kepong,,,
4288,2.700378,101.912088,Jusco Seremban 2,"Lot G-45, Ground Floor, Jaya Jusco Seremban 2 Shopping Centre, 112 Persiaran S2 B1, Seremban 2, 70300 Seremban, Negeri Sembilan",0193316324,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,jusco_seremban_2,,,
4289,1.542751,103.629072,Jusco Taman Universiti,"Lot LG15, Jaya Jusco Taman University Shopping Center, Taman Universiti, 81300 Johor Bahru, Johor",0193317874,false,false,false,false,10:30 am,10:30 pm,10:30 am,10:30 pm,jusco_taman_universiti,,,
4290,2.062988,102.556112,K-Mart Muar,"Lot No 3153, K Mart Complex, Jalan Kesang, 84000 Muar, Johor",0193385103,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,k-mart_muar,,,
4291,2.992093,101.788783,Kajang 1,"No 18 & 20, Jalan Sulaiman, 43000 Kajang, Selangor",0193376870,false,true,false,true,8:00 am,11:00 pm,8:00 am,11:00 pm,kajang_1,,,
4292,2.932948,101.855088,Kajang Drive Thru,"Lot P.T 35855 Jalan Semenyih, 43000 Kajang, Selangor",0193376951,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kajang_drive_thru,,,
4293,4.31478,101.152289,Kampar,"158 Jalan Idris, 31900 Kampar, Perak",0193379350,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kampar,,,
4294,5.980227,116.074204,Kampung Air,"Ground & First Floor, No. 1, Jalan Tugu, Kampung Air, 88000 Kota Kinabalu, Sabah",0198881479,true,true,false,true,12:00 am,12:00 am,12:00 am,12:00 am,kampung_air,,,
4295,4.893465,100.724977,Kamunting,"No 1, Jalan Medan Kamunting Jaya, Medan Kamunting Jaya, 34600 Kamunting, Perak",0193371355,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,kamunting,,,
4296,6.435947,100.193963,Kangar,"No 17, Jalan Bukit Lagi, 01000 Kangar, Perlis",0193316151,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,kangar,,,
4297,6.439208,100.195688,Kangar 2,"No. 16 & 18, Jalan Penjara, 01000 Kangar, Perlis",0193316195,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,kangar_2,,,
4298,3.138858,101.371072,Kapar,"No.222 (PT 1278), Jalan Besar / KU 13, Pekan Kapar, 42200 Klang, Selangor",0193364016,false,true,false,false,8:00 am,2:00 am,8:00 am,2:00 am,kapar,,,
4299,2.0163169,112.937952,Kapit,"No 116, Lot 510, Ground & First Floor, Jalan Temenggong Jugah, 96800 Kapit, Sarawak",0198876045,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kapit,,,
4300,3.413782,102.034825,Karak,"No. 42, Jalan Besar Karak, 28600 Karak, Pahang",0193359279,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,karak,,,
4301,3.110682,101.59988,Kelana Jaya,"Ground Floor, No.16, Jalan SS 6/3, Kelana Jaya, 47301 Petaling Jaya, Selangor",0193380073,false,false,false,true,10:00 am,11:30 pm,10:00 am,11:30 pm,kelana_jaya,,,
4302,4.232895,103.423948,Kemaman,"K 53, Business Centre, Kemaman Centre Point, Jalan Lebai Saras, 24000 Cukai, Kemaman, Terengganu",0193358840,false,false,false,false,10:00 am,12:00 am,10:00 am,12:00 am,kemaman,,,
4303,3.135898,102.363047,Kemayan,"Lot 27-1 & 29-1, Ground Floor Block F, Jalan Sentral Kemayan 1, Sentral Kemayan, 28380 Kemayan, Pahang",0193360914,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kemayan,,,
4304,5.333176,116.152907,Keningau,"TL 81, Jalan Apin-apin, 89000 Keningau, Sabah",0198884601,false,false,false,false,9:00 am,12:00 am,9:00 am,12:00 am,keningau,,,
4305,5.51539,100.430313,Kepala Batas 2,"No 2 Lorong Usahawan 2, Pusat Perniagaan Kepala Batas, 03200 Kepala Batas, Penang",0193313269,true,true,false,true,12:00 am,12:00 am,12:00 am,12:00 am,kepala_batas_2,,,
4306,3.2129788,101.6415391,Kepong Drive Thru,"No. 15144, Jalan Kepong, Batu 6 1/2, 52100 Kuala Lumpur",0193377910,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kepong_drive_thru,,,
4307,1.486993,110.34165,KIA,"Level 3 L11, Lapangan Terbang Antarabangsa Kuching, 93250 Kuching, Sarawak",0198876706,false,true,false,false,5:00 am,11:30 pm,5:00 am,11:30 pm,kia,,,
4308,3.2664001,113.100235,Kidurong,"Ground Floor of Sublot 73 and Ground Floor & 1st Floor of Sublot 74, Kidurong Commercial Centre, Sungai Plan Bintulu, 97000 Sri Aman, Sarawak",0198879864,false,false,false,false,9:30 am,10:00 pm,9:30 am,10:00 pm,kidurong,,,
4309,4.386415,103.453212,Kijal,"10 Persiaran Melor, Kijal Beach Resort, 24100 Kijal, Terengganu",0193358991,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kijal,,,
4310,5.588787,117.846057,Kinabatangan,"Lot No. B1, Kota Kinabatangan, Shophouse, 90200 Kota Kinabatangan, Sabah",0198887149,false,false,false,false,9:30 am,10:00 pm,9:30 am,10:00 pm,kinabatangan,,,
4311,4.613828,101.118195,Kinta City,"Lot G33, Ground Level, Kinta City Shopping Centre, 2, Jalan Teh Lean Swee, Off Jalan Sultan Azlan Shah Utara, 31400 Ipoh, Perak",0193371518,false,false,false,true,10:00 am,11:00 pm,10:00 am,11:00 pm,kinta_city,,,
4312,1.55494,110.339845,KIS,"S33, Ground Floor, Kompleks Islam Sarawak, Off Jalan P. Ramlee, 93400 Kuching, Sarawak",0198877230,false,false,false,true,10:00 am,10:00 pm,10:00 am,10:00 pm,kis,,,
4313,5.969878,116.066046,KK Times Square,"Lot No. B-10/11, Basement Floor, KK Times Square, Jalan Coastal, 88100 Kota Kinabalu, Sabah",0198884108,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kk_times_square,,,
4314,5.923214,116.050837,KKIA (T1),"Lot No. L1L04, Level 1, Arrival Landside (Terminal 1, ETB), Kota Kinabalu International Airport, 88200 Kota Kinabalu, Sabah",0198883467,false,true,false,false,5:30 am,12:00 am,5:30 am,12:00 am,kkia_(t1),,,
4315,3.134008,101.686444,KL Sentral,"Unit 18,19 & 20, Level 2, Station Sentral Kuala Lumpur, Jalan Tun Sambathan, 50470 Kuala Lumpur",0193359902,false,true,false,false,7:00 am,10:30 pm,7:00 am,10:30 pm,kl_sentral,,,
4316,3.049692,101.447599,Klang 1,"No 24, Jalan Taiping, 41400 Klang, Selangor",0193363790,false,true,false,false,7:00 am,3:00 am,7:00 am,3:00 am,klang_1,,,
4317,3.048386,101.449267,Klang 2,"No 10, Jalan Pos Baru, 41400 Klang, Selangor",0193364229,false,false,false,false,9:30 am,10:00 pm,9:30 am,10:00 pm,klang_2,,,
4318,3.079615,101.421007,Klang Utama,"G - 2, Klang Utama Shopping Centre, Jalan Sg Buloh 14, Taman Klang Utama, 41000 Klang, Selangor",0193363870,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,klang_utama,,,
4320,2.221383,102.18321,Klebang,"G &1st Floor No. 24, Jalan Nirwana 2 Taman Nirwana, Klebang, 76400 Melaka",0193366259,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,klebang,,,
4321,2.75394,101.70559,KLIA,"Lot MTBD 16, 16A & 15K, Main Terminal Building, Departure Level, Kuala Lumpur International Airport (KLIA) 64000 Sepang, 64000 Sepang, Selangor",0193371771,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,klia,,,
4322,2.744018,101.686486,KLIA2 Arrival Hall,"Lot No. L2-20, L2-22, Arrivel Level, KLIA2, 64000 Sepang, Selangor",0193371721,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,klia2_arrival_hall,,,
4323,2.753705,101.705646,KLIA2 Depature Hall,"Lot No. S2-3-L08, Departure Level Public Concourse KLIA2, 6400 Sepang, Selangor",0193371745,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,klia2_depature_hall,,,
4324,2.033543,103.320727,Kluang 1,"No 15 Jalan Dato Haji Hassan Yunos, 86000 Kluang, Johor",0193384689,false,true,false,true,8:00 am,2:00 am,8:00 am,2:00 am,kluang_1,,,
4325,2.018495,103.301354,Kluang 2,"No 31, Jln Intan 2/1, Taman Intan, 86000 Kluang, Johor",0193384595,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kluang_2,,,
4326,2.028831,103.315359,Kluang Mall 2,"Lot LG-09, & LG-10, Kluang Mall, Jalan Rambutan, 86000 Kluang, Johor",0193384550,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kluang_mall_2,,,
4327,2.036081,103.320464,Kluang Parade,"K1-5, Ground Floor, Kluang Parade, Jalan Sentul, 86000 Kluang, Johor",0193385109,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kluang_parade,,,
4328,5.914985,102.245692,Kok Lanas Drive Thru,"Lot PT 851,Kedai Kok Lanas, 16450 Ketereh, Kota Bharu, Kelantan.",0193358756,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kok_lanas_drive_thru,,,
4329,3.202564,101.67243,Kok Lian,"No,32, Jalan Batu Ambar, Tmn Kok Lian, 51200 Kuala Lumpur",0193362658,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kok_lian,,,
4330,5.970494,116.074865,Kompleks Karamunsing,"Lot G84, Ground Floor, Kompleks Karamunsing, 88100 Kota Kinabalu, Sabah",0198882114,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kompleks_karamunsing,,,
4331,3.209539,101.563828,Kompleks Sungai Buloh,"G-09, G-10, G-11, G-11A, G-12, G-34, G-35 Grd Floor, Pasaraya Hiong Kong, No 2, Bandar Baru Sg Buloh, Seksyen U 20, 47000 Shah Alam, Selangor",0193363352,false,false,false,false,10:30 am,10:00 pm,10:30 am,10:00 pm,kompleks_sungai_buloh,,,
4332,5.415775,100.331124,Komtar,"Unit B 11, 3.07 Second Floor, Kompleks Tun Abdul Razak, 10000 Pulau Pinang",0193312107,false,true,false,false,9:00 am,10:00 pm,9:00 am,10:00 pm,komtar,,,
4333,6.355222,116.429886,Kota Belud,"Ground & 1st Floor, Shop 30, 4-Storey Corner, Jalan Keruak, Pekan Kota Belud at TL.037500664, 88450 Kota Kinabalu, Sabah",0198884692,false,false,false,false,9:30 am,10:30 pm,9:30 am,10:30 pm,kota_belud,,,
4334,6.130495,102.241082,Kota Bharu,"Ground & Mezzanine Floors, No 396 & 397, Jln Pintu Pong, 15000 Kota Bharu, Kelantan",0193357174,false,false,false,false,8:00 am,12:00 am,8:00 am,12:00 am,kota_bharu,,,
4335,6.128645,102.234763,Kota Bharu 2,"Ground & First Floors, Menara Perbadanan, Jalan Tengku Petra Semerak, 15000 Kota Bahru, Kelantan",0193357022,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,kota_bharu_2,,,
4336,6.169986,102.292098,Kota Bharu Airport,"Mezzanine Floor, Sultan Ismail Petra Airport Kota Bharu 16100 Kelantan, 15000 Kota Bahru, Kelantan",0193357023,false,true,false,false,7:00 am,11:30 pm,7:00 am,11:30 pm,kota_bharu_airport,,,
4337,6.117261,102.241619,Kota Bharu Mall,"Lot No 23 & 23A ( GroundFloor) KB Mall, Section 16 Jalan Hamzah Kota Bharu, 15050 Kota Bharu",0193357027,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,kota_bharu_mall,,,
4338,3.160596,101.574754,Kota Damansara Drive Thru,"Jalan Cecawi 6/18, Seksyen 6, Kota Damansara, 47810 Petaling Jaya, Selangor",0193363122,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kota_damansara_drive_thru,,,
4339,6.494828,116.768348,Kota Marudu,"Lot No. 1, Jalan Lotong, 89108, Kota Marudu, Sabah",0198884763,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,kota_marudu,,,
4340,1.461203,110.431179,Kota Samarahan,"Gr.Floor, Survey Lot 5350, Lots 2280 & 3170, Block 1 Samarahan Land District, 94300 Kota Samarahan, Kuching, Sarawak",0198879592,false,false,false,false,9:00 am,11:00 pm,9:00 am,11:00 pm,kota_samarahan,,,
